"COMID","StreamOrde","TotDASqKM","logQ_m3_div_s","logDA_km2","logw_m","length_m","logwbkf_m","logd_m","logdbkf_m","logSlope","logK_m_div_s","D50_m","pred_annual_DOC","pred_annual_DO","no3_conc_mg_l","logRT_total_hz_s","logq_hz_total_m_s","totco2g_m2_day","totco2_o2g_m2_day","totco2_ang_m2_day"
"23099474",4,836.5554,-0.683028920415571,2.92249470694529,1.40666538894468,1147,1.52404810490188,-0.293935936955029,0.108156465126666,-2.89819795554766,-4.40422499329776,2.76135e-05,1.07218064750725,10.0199279424981,1.10762456591661,8.51054501020661,-7.53461714855158,0.000954357071904338,0.000949647736539204,4.70933536513341e-06
"23099484",4,628.398,-0.810603416152893,2.79823479414269,1.34125635018502,922,1.46658539153143,-0.342457377143077,0.0715552296559718,-3.24046057440269,-4.40422499329776,7.5874e-06,1.13973126834347,10.1169496274772,1.31538079383884,8.51054501020661,-7.79317412396815,0.000655030501125218,0.00065177627539753,3.25422572768761e-06
"23099486",4,578.9826,-0.844577743594856,2.76266551219456,1.32253307500219,2018,1.45013674443938,-0.356346593300392,0.0610781607595936,-2.51463637514795,-4.67190186163962,6.83547e-05,1.20215902243959,10.149509173323,1.35285017316381,8.50282890385828,-7.57348873863543,0.00123765607136197,0.00123115289439694,6.50317696503474e-06
"23099488",3,236.0169,-1.2406730652298,2.37294310175808,1.11738752423842,1848,1.26991364062528,-0.508526746880655,-0.0537160749959311,-2.34449660375021,-4.40422499329776,5.76416e-05,1.24308212868195,9.99839891882238,1.45906000502779,7.95021040143757,-7.27654432796481,0.00234270259938883,0.00232951522901919,1.31873703696417e-05
"23099492",3,151.5132,-1.3715744201075,2.18045047070918,1.01606154000706,3638,1.18089741138118,-0.583691934850098,-0.110415520185342,-2.28233781689509,-4.40422499329776,5.36614e-05,1.21188521701579,10.3789271272458,1.64252881559118,7.7990294862534,-7.31785492362617,0.00196229821278648,0.00195258271491003,9.71549787645542e-06
"23099494",3,144.837,-1.38989431854978,2.16087952072286,1.00575960918041,1710,1.17184702768071,-0.591334066919154,-0.116180218838429,-1.99144964722715,-4.22443687920149,0.0001291162,1.13304261535049,10.4311082162028,1.73978531318535,7.37006652543504,-6.97021052916814,0.00493056788841316,0.00490797373334407,2.25941550690925e-05
"23099496",3,138.6747,-1.40839084526946,2.14199723502691,0.995820183591728,124,1.16311510966907,-0.598707287070077,-0.121742068732301,-1.68348869701991,-3.5706555670438,0.0003270011,1.06043427287332,10.4397444620652,1.74640573871403,6.40291877844671,-6.14953756723848,0.0269549729277496,0.0268374526420684,0.000117520285681132
"23099498",3,123.6267,-1.45734440418564,2.09211227666221,0.969561295253505,1091,1.14004632586458,-0.618186538052947,-0.136435875234285,-1.84805402681913,-3.99122912445046,0.0001798606,0.879394517517749,10.4240624076869,1.65794138988648,6.97451798538882,-6.67121279964547,0.00709617820194731,0.00706846810407864,2.77100978686731e-05
"23099500",3,121.0185,-1.46624784236432,2.0828517656369,0.964686665045523,980,1.13576389817966,-0.621802614394925,-0.13916359438307,-1.84478819459771,-4.00299783465577,0.000176877,0.836073966813405,10.4454523435137,1.68205479275622,6.97372408822753,-6.69015699528393,0.00694013205589006,0.00691381592894321,2.63161269468468e-05
"23099502",2,102.4425,-1.53511788713966,2.01048016841955,0.926591059626841,3831,1.1022964004705,-0.650062525781343,-0.160480926807913,-1.8191361074234,-4.01870975097444,0.0001729707,0.781818181818182,10.534485441736,1.73896797043751,6.93699341130023,-6.70641648650388,0.0051770491116406,0.00515836319233689,1.86859193037097e-05
"23099504",2,96.0075,-1.5616313357007,1.98230516097067,0.911760048460715,1197,1.08926715925561,-0.661064400100358,-0.16877998370541,-1.71129793098329,-3.7651874662534,0.0002480093,0.781818181818182,10.5061867818248,1.7451076208929,6.5837794630237,-6.3722246247707,0.0128060233991038,0.0127595038848607,4.65195142430939e-05
"23099506",2,92.8314,-1.57528952054604,1.96769490014296,0.90406936934132,1796,1.08251079502458,-0.666769465317629,-0.173083492231847,-1.73055991128968,-3.80098215870868,0.0002357069,0.781818181818182,10.5113076482817,1.67753270257849,6.63901622900677,-6.40782324260413,0.0114808049169366,0.0114391497764117,4.16551405248963e-05
"23099508",2,87.9426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23099510",2,81.7722,-1.62887701909202,1.91260568217191,0.875071016515885,1374,1.05703535511258,-0.688280893426671,-0.189310233427023,-1.74266035503362,-3.84602181069129,0.0002210905,0.781818181818182,10.5134225511407,1.59375828463722,6.67547891575931,-6.4502612687351,0.0117267748121223,0.0116843859580904,4.23888540318524e-05
"23099512",2,76.5144,-1.65586051012795,1.88374317701004,0.859878114185167,273,1.04368818768052,-0.699551224174121,-0.197811795351567,-1.41829502102128,-3.15776087954997,0.0005880612,0.781818181818182,10.4848966053537,1.50719490162177,5.68037939721013,-5.57282235599844,0.0839159734970539,0.0836125352893502,0.000303438207703724
"23099514",2,74.979,-1.66429367770337,1.87493964390924,0.855244032083993,827,1.03961708471731,-0.702988858291893,-0.200404909949673,-1.47019249685986,-3.25666900697418,0.0005109379,0.781818181818182,10.4918591595553,1.48636463405234,5.77458646058974,-5.73238246831323,0.0574283501084577,0.057220888613533,0.000207461494924724
"23099516",2,70.9866,-1.68701849184208,1.85117637554591,0.842735311400251,2324,1.02862800667992,-0.712268021349815,-0.207404472076466,-1.71719351535654,-3.78937733972875,0.000239627,0.781818181818182,10.5038333367097,1.41752881573931,6.56971407225061,-6.37407050728371,0.0119695757581246,0.0119262320396459,4.3343718478685e-05
"23099518",2,61.9497,-1.74245425317378,1.79203920758601,0.811606162634712,1074,1.00128063410114,-0.735360107063001,-0.224823552441865,-1.61170959103276,-3.60809393624227,0.0003100553,0.781818181818182,10.4755053244831,1.36996173481114,6.24883115516565,-6.16083631708535,0.0230220822980817,0.0229385759708526,8.35063272291397e-05
"23099520",2,58.3632,-1.76691817443169,1.76613909583694,0.797972631312623,147,0.989303394908446,-0.745473672236241,-0.232452530058645,-1.42224264939644,-3.23167978248976,0.0005294117,0.781818181818182,10.5013773149336,1.35074926078879,5.71198067724531,-5.6569263655482,0.0691850012513359,0.0689362545301464,0.000248746721189477
"23099522",2,55.9485,-1.78303212778339,1.74778844742459,0.788313053688622,1216,0.980817327068079,-0.752639296886366,-0.237857784153147,-1.49054114479347,-3.38145092233619,0.0004279,0.781818181818182,10.4761730101398,1.35055040298277,5.9137884671851,-5.84909012629888,0.0460044136248126,0.0458380319167589,0.000166381708053747
"23099524",2,50.7231,-1.82614449544559,1.70520578808646,0.765898014499258,767,0.961125416033295,-0.769267120911604,-0.250400670302711,-1.83713133551568,-4.19319956405176,0.0001349779,0.781818181818182,10.4627676124862,1.35692633406102,7.04500641472664,-6.82159865846624,0.00453769643510097,0.00452112615501783,1.6570280083139e-05
"23099526",2,47.3274,-1.85422816358432,1.67511264652021,0.750057318825879,671,0.947209153505532,-0.781017994745932,-0.259264720950897,-1.74754140983841,-4.02259834908716,0.0001720174,0.781818181818182,10.4435965419517,1.36766625495768,6.74286913397002,-6.68089394069022,0.00676210364928263,0.00673736766950721,2.47359797754186e-05
"23099528",2,44.6814,-1.87956919569804,1.65012677238335,0.736905032034415,522,0.935654694054738,-0.790774565255472,-0.266624406365671,-1.67786012637578,-3.89850519246222,0.0002051979,0.781818181818182,10.4600306532228,1.3774801012032,6.54964267887475,-6.51726929992006,0.00933875919775232,0.00930468698307005,3.40722146822654e-05
"23099530",2,42.2055,-1.90450243552786,1.62536904963484,0.723872841601201,1620,0.924205740857235,-0.800442046538593,-0.273916888876133,-1.65563209465272,-3.87796607186464,0.0002112766,0.781818181818182,10.4619844021838,1.3843362789434,6.52159284105067,-6.45481663178459,0.0103015097163581,0.0102639072726491,3.76024437090257e-05
"23099532",2,36.1368,-1.97161376037515,1.55794969211333,0.688384040186369,165,0.893028355250718,-0.826768190183683,-0.293775520079601,-1.33838813929546,-3.25039631132251,0.0005155136,0.781818181818182,10.5379952801227,1.40380549027634,5.53495718851744,-5.70333480973847,0.0639875389940273,0.0637588000633084,0.000228738930718874
"23099534",2,33.966,-1.99895184969286,1.53104440526824,0.674221395851621,613,0.880586283215908,-0.837274259450809,-0.301700575815032,-1.51191880085456,-3.65025656036186,0.0002920201,0.781818181818182,10.5198150798479,1.40942533656756,6.09900778417027,-6.19852768647853,0.0185011302573211,0.0184346428496532,6.648740766789e-05
"23099536",2,31.9428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23099538",2,27.1926,-2.09463677368529,1.4344507343131,0.623375559693026,2162,0.835917537662282,-0.874992490054534,-0.330152613341339,-1.55953661310423,-3.84168757529341,0.0002224568,0.781818181818182,10.484544148288,1.42669558636322,6.31447870252644,-6.40549695617991,0.0121611598425149,0.0121170215634244,4.41382790905555e-05
"23099540",2,18.7731,-2.25348888417154,1.2735359935446,0.538671826376817,182,0.761504177654937,-0.937827033966514,-0.377550669455787,-1.21710231931249,-3.29373850914817,0.0004847142,0.781818181818182,10.447873765397,1.46946145666761,5.40451719002116,-5.68312843265165,0.0718819909362212,0.0716193779801324,0.000262612956088834
"23099542",2,16.866,-2.29998184968932,1.22701209599108,0.51418216314035,1949,0.739989681710929,-0.955993846419144,-0.391254462509892,-1.44620541830489,-3.78855159137507,0.0002399085,0.781818181818182,10.4576008480906,1.46014913433122,6.07296812881907,-6.33423144928062,0.0157516830912839,0.0156943107468713,5.73723444126064e-05
"23099544",2,8.0352,-2.62367582844193,0.904996691032828,0.34467682848281,407,0.591076983330217,-1.08173553461011,-0.589944928354383,-1.4161916007561,-4.13039928675944,0.0001475804,0.781818181818182,10.5751159391776,1.49189949144075,6.21197372751293,-6.67060212063896,0.00741146795245481,0.0073850822422006,2.63857102542111e-05
"23099546",1,4.4307,-2.87585725074098,0.646472345212081,0.208592482576601,3590,0.471525069538184,-1.18268501487156,-0.6576408455113,-1.14310612113804,-4.0373733176169,0.000180565760680693,0.781818181818182,10.420798468461,1.50156737798102,5.781504769434,-6.43752483430326,0.0176165085677134,0.0175519315866184,6.45769810950337e-05
"23099548",7,14219.577,2.00950047677692,4.15288667731511,2.05433006425586,1313,2.09303016461882,0.186511771832957,0.470573154852673,-3.15448027870109,-2.54018902690742,0.0014146198,2.28588230672048,10.9019037269884,0.41989223671293,7.41390488997564,-5.18052845290432,0.557730673362438,0.552170403382544,0.00556026997989371
"23099550",7,14205.2112,2.009481586522,4.15244769510314,2.05409898889237,722,2.09282716182852,0.186340356551041,0.470443850964717,-3.2457587218978,-2.74606967890063,0.0010557301,2.2708224507942,10.9017656123827,0.419764381541404,7.76078650336929,-5.4315987810515,0.283642096004156,0.280859572831612,0.00278252317254457
"23099552",7,14204.7531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23099554",7,14203.9656,2.00947990200099,4.15240961183091,2.05407894228061,1495,2.09280955061258,0.186325485652226,0.470432633387549,-3.22525682212095,-2.67006106447849,0.0011761746,2.27020438582629,10.9017536878037,0.419763426924806,7.73073886613333,-5.33816839136817,0.376133102773894,0.372444210457903,0.00368889231599116
"23099558",7,14186.5785,2.00945716032478,4.15187766552486,2.05379893164994,325,2.09256355753707,0.186117769441327,0.470275946553971,-3.43270301971236,-3.11170405436574,0.0006278453,2.27862961113886,10.9015863454405,0.41974498300696,8.30562831814913,-5.90177173449706,0.103297756695145,0.10227640101499,0.00102135568015501
"23099560",7,14185.3608,2.00945559603875,4.15184038641008,2.05377930833774,977,2.09254631819544,0.186103212555207,0.470264965845972,-3.21174675875169,-2.60667086134838,0.0012870682,2.28109617634287,10.9015745977941,0.419743785390998,7.59222656969779,-5.26353178528959,0.463531452514415,0.458932843176726,0.00459860933768834
"23099562",7,14182.7148,2.00945210645704,4.15175936976174,2.05373666207337,343,2.09250885288313,0.186071576903385,0.470241102078876,-3.25654511349271,-2.71130990536283,0.0011091992,2.30754758387191,10.9015490768842,0.419740745404088,7.79449099560067,-5.39150605833375,0.319335708738523,0.316080089667372,0.00325561907115176
"23099564",7,14178.7845,2.00944693219839,4.15163900182243,2.05367330172626,2523,2.09245318997271,0.186024575215967,0.470205647244647,-3.14424468143073,-2.4773849384735,0.0015467057,2.29637965344581,10.9015112201124,0.419734433408288,7.46537298198527,-5.10040381334907,0.60946078258239,0.603316656990582,0.00614412559180747
"23099566",7,14164.2504,2.00942815995162,4.15119359574613,2.05343884491189,1580,2.09224721653269,0.18585065149066,0.470074451171888,-3.16123274056977,-2.52315145200562,0.0014492949,2.31513285999537,10.9013711648462,0.41960131690967,7.54301540973958,-5.15372475758779,0.581540061459366,0.575561796310612,0.00597826514875419
"23099568",7,14162.1723,2.00942539218026,4.15112987380185,2.05340530238777,788,2.09221774897765,0.185825769134913,0.470055681622676,-3.1041356487527,-2.38982584796973,0.001751687,2.32513845921327,10.9013511038862,0.419585129343208,7.18293225457277,-4.99706973415325,0.800446289861203,0.792101240652565,0.0083450492086378
"23099570",7,14153.6799,2.00941468194087,4.15086936936478,2.05326817574381,1829,2.09209728139111,0.185724046457047,0.469978949036859,-2.86776273037931,-1.86270744125562,0.0037054269,2.29469799119608,10.9012691898798,0.419359265259822,6.58327026046373,-4.39204127293602,3.18589395091783,3.15332268683439,0.0325712640834473
"23099572",7,14146.5771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23099576",7,14053.4829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23099578",7,14052.4407,1.97769223317592,4.1477517612863,2.05162710145811,1599,2.09065557573259,0.184506672085805,0.469060645582828,-2.47145479319492,-1.16422539780228,0.0123541166,2.30654356421231,10.9002885925199,0.445705222291444,5.49092500683744,-3.45621011726324,23.2221325835897,22.9796092333983,0.242523350191319
"23099580",7,14045.4198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23099582",7,14041.4643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23099584",7,14041.4508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23099586",7,14041.1151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23099588",7,14040.5832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23099590",7,14040.4554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23099594",7,13924.6002,1.97753270866062,4.14378273465895,2.04953784989942,879,2.08882014035924,0.182956832843444,0.467891553515606,-2.91868510344122,-1.99704279136401,0.0030613655,2.28729995671851,10.8990402088242,0.44359505373634,6.78072556670163,-4.49804567152031,2.50575032832397,2.48020631892361,0.0255440094003636
"23099596",7,13923.5004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23099598",7,13920.6267,1.9775273988015,4.14365878744589,2.04947260546233,1349,2.08876282225064,0.182908433526141,0.467855044384709,-2.84671270470341,-1.81957393720664,0.0039397065,2.26329021819326,10.8990012577206,0.443580497392508,6.4992195151887,-4.33490798268966,3.59108051224597,3.55534272992369,0.0357377823222791
"23099600",7,13917.1347,1.97752260692175,4.14354983067189,2.04941525182597,748,2.08871243631576,0.182865887707791,0.467822950753586,-2.85271332455794,-1.84557466039681,0.0037967678,2.28010772483091,10.898966908742,0.443570682114296,6.35715123491508,-4.37072091274437,3.28525116233472,3.25199572737109,0.0332554349636279
"23099602",7,13912.9434,1.85641619397534,4.14341901835658,2.04934639367526,3337,2.08865194351152,0.18281480764396,0.467784419480337,-2.65530127365118,-1.55487152247351,0.0057393197,2.29701235579308,10.8989257767451,0.589325091488884,6.08330532137349,-3.99311997083387,7.87158686132183,7.78881601618534,0.0827708451364911
"23099606",7,13886.2674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23099608",7,13886.0424,1.85636826534721,4.14257848700853,2.04890394730392,4265,2.08826324847028,0.182486594062123,0.467536837738409,-2.66992527100766,-1.6011412947647,0.0053740144,2.28411775518841,10.8986614119495,0.587716685185204,6.17303504448711,-4.04420597356527,7.04330126053586,6.97027965358295,0.0730216069529073
"23099610",4,114.3126,-1.47791724598476,2.05809410273895,0.951654506116982,669,1.12431497265944,-0.63147007213405,-0.146456059259738,-1.64472706200057,-3.481483954457,0.0003711876,2.66790943038076,9.77171451415849,2.21308732017509,6.26970920421736,-6.01251249386691,0.122952660795359,0.119559581792063,0.00339307900329573
"23099612",4,114.0489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23099614",4,114.0129,-1.479398216391,2.05695399240544,0.951054364693148,1179,1.12378774041029,-0.631915266422785,-0.146791883136256,-1.93415971208374,-4.12784547609207,0.000148117,2.5517580656823,9.77135554772282,2.216791772962,7.1602088414855,-6.85294232897164,0.0129139124592434,0.0126096077450565,0.000304304714186864
"23099616",4,111.8286,-1.48839169464459,2.04855288793094,0.946632116553719,996,1.1199027364092,-0.635195758746496,-0.149266460800357,-2.09571301134149,-4.48248872606733,8.94725e-05,2.59041031408922,10.586194342627,2.26756621156027,7.68134223534853,-7.25258819211358,0.00603383679731646,0.00593317984565598,0.000100656951660482
"23099618",4,91.1628,-1.57900543063958,1.95981765575663,0.899922875337231,1593,1.07886804471105,-0.669845398779399,-0.175403764931283,-2.05115295674208,-4.50726335119177,8.63766e-05,2.36924216885856,9.96377192850797,2.35651771939204,7.64114689475418,-7.25026368443094,0.00554002697966121,0.00544731446447566,9.27125151855547e-05
"23099620",4,89.9613,-1.58511243031919,1.95405572265007,0.896889857709925,518,1.07620349825279,-0.672095338400961,-0.177100964503637,-2.04687699925245,-4.50219848938702,8.70007e-05,2.2076531214231,9.96196185382648,2.37212890109259,7.59531723520261,-7.31515463835559,0.00425333528906555,0.0041939492684068,5.93860206587494e-05
"23099622",4,88.5132,-1.59226736121802,1.94700804199366,0.893180036844743,3532,1.07294437111877,-0.674847341137409,-0.179176885938674,-1.76590658816623,-3.8731351021486,0.0002127323,2.21937500691543,9.95974218815327,2.38903987416635,6.7578473592675,-6.42957382164103,0.0333175317955901,0.0328415472017225,0.000475984593867583
"23099624",4,74.943,-1.6620287727792,1.87473107409762,0.855134243250372,1392,1.03952063376195,-0.703070301217123,-0.200466344942726,-1.89664859111905,-4.23696004964359,0.0001268382,2.49578840302229,10.0293659432879,2.68564248749735,7.18021444668651,-6.96177736163128,0.0128190618079292,0.0125700910888883,0.00024897071904089
"23099626",4,68.3496,-1.70038245287193,1.8347359773047,0.834081268261727,1368,1.02102531430292,-0.718687724960809,-0.212247054669804,-1.8691492463544,-4.21228171752888,0.0001313662,2.00820244699774,10.0599079466827,2.80595758202691,7.06682700980468,-6.95311480916229,0.0106850516565727,0.0105693028227578,0.000115748833814832
"23099628",4,67.2138,-1.7072218771256,1.8274584493716,0.830250458341501,1949,1.01765989666957,-0.721529479169656,-0.214390678507127,-1.8283133219389,-4.11277216411545,0.0001513245,1.84075411873728,10.0819150362745,3.0315352176462,6.9607547489493,-6.81079051041769,0.0110934390370431,0.0109928930715134,0.000100545965529679
